Ω√ØÃﬂ#2
,øÿØƒﬁóvëfî‘çÜ,ëYê´Ç–Ç∏Ç›(X),ëYê´Ç–Ç∏Ç›(Y),ëYê´Ç–Ç∏Ç›(Z),ëYê´Ç–Ç∏Ç›(XY),ëYê´Ç–Ç∏Ç›(YZ),ëYê´Ç–Ç∏Ç›(ZX),’∞ªﬁ∞∫›Œﬂ∞»›ƒ1,’∞ªﬁ∞∫›Œﬂ∞»›ƒ2
490,490,0,0,0,0,0,0,0,0
491,491,0,0,0,0,0,0,0,0
492,492,0,0,0,0,0,0,0,0
493,493,0,0,0,0,0,0,0,0
494,494,0,0,0,0,0,0,0,0
495,495,0,0,0,0,0,0,0,0
496,496,0,0,0,0,0,0,0,0
497,497,0,0,0,0,0,0,0,0
498,498,0,0,0,0,0,0,0,0
499,499,0,0,0,0,0,0,0,0
500,500,0,0,0,0,0,0,0,0
501,501,0,0,0,0,0,0,0,0
502,502,0,0,0,0,0,0,0,0
503,503,0,0,0,0,0,0,0,0
504,504,0,0,0,0,0,0,0,0
505,505,-0.00384955666959286,-0.0213078018277884,0.0251573584973812,-0.00405264971777797,-0.00338599178940058,0.00232847896404564,0,0
506,506,-0.00366850988939404,-0.0203714556992054,0.0240399651229382,0.0028909130487591,-0.00867312867194414,-0.0027341446839273,0,0
507,507,-0.00279520615004003,-0.013473603874445,0.0162688102573156,0.0106763634830713,-0.00704042753204703,-0.00430608261376619,0,0
508,508,-0.00162551878020167,-0.00349551811814308,0.00512103689834476,-0.00115893001202494,-0.00188872194848955,9.55364448600449e-05,0,0
509,509,-0.000609266280662268,0.000775832566432655,-0.000166566256666556,-0.000848587020300329,-0.000222885922994465,-0.000126827872009017,0,0
510,510,9.98541509034112e-05,-0.000183853524504229,8.39993808767758e-05,-0.000419788324506953,-4.50165243819356e-05,-3.91931498597842e-05,0,0
511,511,0,0,0,0,0,0,0,0
512,512,0,0,0,0,0,0,0,0
513,513,0,0,0,0,0,0,0,0
514,514,0,0,0,0,0,0,0,0
515,515,-0.00361446547321975,-0.022730253636837,0.0263447184115648,-0.00277491216547787,-0.00637898407876492,-0.00864521227777004,0,0
516,516,-0.00333968154154718,-0.0189543049782515,0.0222939848899841,0.00670940428972244,-0.0149478279054165,-0.0126918954774737,0,0
517,517,-0.00278354645706713,-0.00915730930864811,0.0119408564642072,0.00614076247438788,-0.0114890970289707,-0.00717182690277696,0,0
518,518,-0.0010718391276896,-0.00106803025119007,0.00213986937887967,-0.0010213281493634,-0.00241821608506143,0.000101623540103901,0,0
519,519,-0.000391040783142671,0.000338760117301717,5.22806694789324e-05,-0.000665652099996805,-0.000506549666170031,-0.000116218769107945,0,0
520,520,4.26327642344404e-05,-5.10356476297602e-05,8.4028833953198e-06,-4.83401963720098e-05,-6.8261334718045e-07,-1.49194465848268e-05,0,0
521,521,0,0,0,0,0,0,0,0
522,522,0,0,0,0,0,0,0,0
523,523,0,0,0,0,0,0,0,0
524,524,0,0,0,0,0,0,0,0
525,525,-0.00358133157715201,-0.0212284736335278,0.0248098056763411,0.000416973722167313,-0.00724733620882034,-0.0120878200978041,0,0
526,526,-0.00338838854804635,-0.0152172576636076,0.0186056457459927,0.00481419684365392,-0.0146678751334548,-0.0106881093233824,0,0
527,527,-0.00267622084356844,-0.00552456639707088,0.00820078700780869,0.00126183964312077,-0.00863831210881472,-0.00300717586651444,0,0
528,528,-0.000777593464590609,-0.000178083122591488,0.000955676601734012,-0.000630836642812937,-0.00157788535580039,-0.000180349408765323,0,0
529,529,-6.88974614604376e-05,2.94714700430632e-05,3.94259950553533e-05,-0.000110790337203071,-7.34457207727246e-05,-1.7043679690687e-05,0,0
530,530,0,0,0,0,0,0,0,0
531,531,0,0,0,0,0,0,0,0
532,532,0,0,0,0,0,0,0,0
533,533,0,0,0,0,0,0,0,0
534,534,0,0,0,0,0,0,0,0
535,535,-0.00358095695264637,-0.0165181830525398,0.020099138841033,0.00142476707696915,-0.00573783693835139,-0.00419140700250864,0,0
536,536,-0.00304011185653508,-0.00934209860861301,0.0123822102323174,0.00100682233460248,-0.00805451534688473,-0.00184013834223151,0,0
537,537,-0.00159978703595698,-0.00206380453892052,0.0036635915748775,1.22438914331724e-05,-0.00222947495058179,-0.000351990485796705,0,0
538,538,-0.000325247732689604,-6.85586110193981e-06,0.000332103605614975,6.58001663396135e-05,-0.000131603883346543,2.30730656767264e-05,0,0
539,539,0,0,0,0,0,0,0,0
540,540,0,0,0,0,0,0,0,0
541,541,0,0,0,0,0,0,0,0
542,542,0,0,0,0,0,0,0,0
543,543,0,0,0,0,0,0,0,0
544,544,0,0,0,0,0,0,0,0
545,545,-0.00234710215590894,-0.00910007022321224,0.0114471726119518,0.000417921633925289,-0.000114592156023718,2.89829094981542e-05,0,0
546,546,-0.00165016006212682,-0.00259427982382476,0.00424443976953626,0.000608928094152361,0.000865739537402987,0.000222450296860188,0,0
547,547,-0.00042277030297555,-7.68790050642565e-06,0.000430458196206018,9.27566070458852e-05,0.000263581634499133,8.35573155200109e-05,0,0
548,548,0,0,0,0,0,0,0,0
549,549,0,0,0,0,0,0,0,0
550,550,0,0,0,0,0,0,0,0
551,551,0,0,0,0,0,0,0,0
552,552,0,0,0,0,0,0,0,0
553,553,0,0,0,0,0,0,0,0
554,554,0,0,0,0,0,0,0,0
555,555,-0.000747152371332049,0.00115362089127302,-0.000406468519940972,9.11198221729137e-05,0.000211071426747367,-2.90327534457901e-06,0,0
556,556,-0.000573558092582971,0.000736157060600817,-0.000162598953465931,0.000243047717958689,0.000249164149863645,6.53348324703984e-05,0,0
557,557,-0.000263183756032959,0.000339690683176741,-7.65069271437824e-05,0.000141496711876243,0.000138999021146446,6.19103157077916e-05,0,0
558,558,0,0,0,0,0,0,0,0
559,559,0,0,0,0,0,0,0,0
560,560,0,0,0,0,0,0,0,0
561,561,0,0,0,0,0,0,0,0
562,562,0,0,0,0,0,0,0,0
563,563,0,0,0,0,0,0,0,0
564,564,0,0,0,0,0,0,0,0
565,565,0,0,0,0,0,0,0,0
566,566,0,0,0,0,0,0,0,0
567,567,0,0,0,0,0,0,0,0
568,568,0,0,0,0,0,0,0,0
569,569,0,0,0,0,0,0,0,0
570,570,0,0,0,0,0,0,0,0
571,571,0,0,0,0,0,0,0,0
572,572,0,0,0,0,0,0,0,0
573,573,0,0,0,0,0,0,0,0
574,574,0,0,0,0,0,0,0,0
575,575,0,0,0,0,0,0,0,0
576,576,0,0,0,0,0,0,0,0
577,577,0,0,0,0,0,0,0,0
578,578,0,0,0,0,0,0,0,0
579,579,0,0,0,0,0,0,0,0
580,580,0,0,0,0,0,0,0,0
581,581,0,0,0,0,0,0,0,0
582,582,0,0,0,0,0,0,0,0
583,583,0,0,0,0,0,0,0,0
584,584,0,0,0,0,0,0,0,0
585,585,0,0,0,0,0,0,0,0
586,586,0,0,0,0,0,0,0,0
587,587,0,0,0,0,0,0,0,0
588,588,0,0,0,0,0,0,0,0
589,589,0,0,0,0,0,0,0,0
590,590,0,0,0,0,0,0,0,0
591,591,0,0,0,0,0,0,0,0
592,592,0,0,0,0,0,0,0,0
593,593,0,0,0,0,0,0,0,0
594,594,0,0,0,0,0,0,0,0
595,595,0,0,0,0,0,0,0,0
596,596,0,0,0,0,0,0,0,0
597,597,0,0,0,0,0,0,0,0
598,598,0,0,0,0,0,0,0,0
599,599,0,0,0,0,0,0,0,0
600,600,0,0,0,0,0,0,0,0
601,601,0,0,0,0,0,0,0,0
602,602,0,0,0,0,0,0,0,0
603,603,0,0,0,0,0,0,0,0
604,604,0,0,0,0,0,0,0,0
605,605,0,0,0,0,0,0,0,0
606,606,0,0,0,0,0,0,0,0
607,607,0,0,0,0,0,0,0,0
608,608,0,0,0,0,0,0,0,0
609,609,0,0,0,0,0,0,0,0
610,610,0,0,0,0,0,0,0,0
611,611,0,0,0,0,0,0,0,0
612,612,0,0,0,0,0,0,0,0
613,613,0,0,0,0,0,0,0,0
614,614,0,0,0,0,0,0,0,0
615,615,0,0,0,0,0,0,0,0
616,616,0,0,0,0,0,0,0,0
617,617,0,0,0,0,0,0,0,0
618,618,0,0,0,0,0,0,0,0
619,619,0,0,0,0,0,0,0,0
620,620,0,0,0,0,0,0,0,0
621,621,0,0,0,0,0,0,0,0
622,622,0,0,0,0,0,0,0,0
623,623,0,0,0,0,0,0,0,0
624,624,0,0,0,0,0,0,0,0
625,625,0,0,0,0,0,0,0,0
626,626,0,0,0,0,0,0,0,0
627,627,0,0,0,0,0,0,0,0
628,628,0,0,0,0,0,0,0,0
629,629,0,0,0,0,0,0,0,0
630,630,0,0,0,0,0,0,0,0
631,631,0,0,0,0,0,0,0,0
632,632,0,0,0,0,0,0,0,0
633,633,0,0,0,0,0,0,0,0
634,634,0,0,0,0,0,0,0,0
635,635,0,0,0,0,0,0,0,0
636,636,0,0,0,0,0,0,0,0
637,637,0,0,0,0,0,0,0,0
638,638,0,0,0,0,0,0,0,0
639,639,0,0,0,0,0,0,0,0
640,640,0,0,0,0,0,0,0,0
641,641,0,0,0,0,0,0,0,0
642,642,0,0,0,0,0,0,0,0
643,643,0,0,0,0,0,0,0,0
644,644,0,0,0,0,0,0,0,0
645,645,0,0,0,0,0,0,0,0
646,646,0,0,0,0,0,0,0,0
647,647,0,0,0,0,0,0,0,0
648,648,0,0,0,0,0,0,0,0
649,649,0,0,0,0,0,0,0,0
650,650,0,0,0,0,0,0,0,0
651,651,0,0,0,0,0,0,0,0
652,652,0,0,0,0,0,0,0,0
653,653,0,0,0,0,0,0,0,0
654,654,0,0,0,0,0,0,0,0
655,655,0,0,0,0,0,0,0,0
656,656,0,0,0,0,0,0,0,0
657,657,0,0,0,0,0,0,0,0
658,658,0,0,0,0,0,0,0,0
659,659,0,0,0,0,0,0,0,0
660,660,0,0,0,0,0,0,0,0
661,661,0,0,0,0,0,0,0,0
662,662,0,0,0,0,0,0,0,0
663,663,0,0,0,0,0,0,0,0
664,664,0,0,0,0,0,0,0,0
665,665,0,0,0,0,0,0,0,0
666,666,0,0,0,0,0,0,0,0
667,667,0,0,0,0,0,0,0,0
668,668,0,0,0,0,0,0,0,0
669,669,0,0,0,0,0,0,0,0
670,670,0,0,0,0,0,0,0,0
671,671,0,0,0,0,0,0,0,0
672,672,0,0,0,0,0,0,0,0
673,673,-0.00444098934531212,-0.0228107217699289,0.0272517111152411,-0.000723812496289611,-0.00474119232967496,-0.00190305837895721,0,0
674,674,-0.0036038369871676,-0.021368246525526,0.0249720830470324,0.00830394402146339,-0.0106358760967851,-0.00415883539244533,0,0
675,675,-0.00259795761667192,-0.0135251563042402,0.0161231141537428,0.0142935980111361,-0.0081362733617425,-0.00329997157678008,0,0
676,676,-0.00174298428464681,-0.00330731016583741,0.00505029456689954,-0.000997452531009912,-0.00188625638838857,0.00046778516843915,0,0
677,677,-0.000618729100096971,0.000777540320996195,-0.000158811220899224,-0.000659756595268846,-0.000213780789636075,-0.000149704035720788,0,0
678,678,0.000116963732580189,-0.000193609463167377,7.66457305871882e-05,-0.000544245122000575,-2.62621706497157e-05,-1.99722653633216e-05,0,0
679,679,1.19556443678448e-06,-1.15373234166327e-06,-4.1832162622768e-08,-3.21908942169102e-06,1.90416969303442e-07,-1.21714535339379e-07,0,0
680,680,0,0,0,0,0,0,0,0
681,681,0,0,0,0,0,0,0,0
682,682,0,0,0,0,0,0,0,0
683,683,-0.00368780875578523,-0.0238001216202974,0.0274879299104214,-0.0016370095545426,-0.00649706926196814,-0.00719950441271067,0,0
684,684,-0.00291851838119328,-0.0199195332825184,0.0228380523622036,0.00773440487682819,-0.0155346542596817,-0.0109290275722742,0,0
685,685,-0.00253194244578481,-0.00928464159369469,0.0118165845051408,0.00755737535655499,-0.0120998052880168,-0.00570270279422402,0,0
686,686,-0.00115086231380701,-0.000967366097029299,0.00211822846904397,-0.00138011353556067,-0.00238054618239403,0.000422523764427751,0,0
687,687,-0.000363046565325931,0.0002873171470128,7.57293964852579e-05,-0.000491951883304864,-0.000516123021952808,-0.000141255775815807,0,0
688,688,5.76169295527507e-05,-6.40647267573513e-05,6.44780084257945e-06,-0.000177689304109663,4.07186689699301e-06,-1.8347420336795e-05,0,0
689,689,0,0,0,0,0,0,0,0
690,690,0,0,0,0,0,0,0,0
691,691,0,0,0,0,0,0,0,0
692,692,0,0,0,0,0,0,0,0
693,693,-0.00264840316958725,-0.0221507083624601,0.0247991103678942,0.000469155493192375,-0.00729403458535671,-0.00943936035037041,0,0
694,694,-0.00258923904038966,-0.0158771928399801,0.0184664316475391,0.00487433234229684,-0.0148409297689795,-0.00876555126160383,0,0
695,695,-0.00237746885977685,-0.00559427542611957,0.00797174405306578,0.00163318798877299,-0.00855810847133398,-0.00232991552911699,0,0
696,696,-0.000716688227839768,-0.000218772533116862,0.000935460790060461,-0.000783179712016135,-0.0014496425865218,-1.57086633407744e-05,0,0
697,697,-2.34204890148249e-05,-9.10396011022385e-06,3.25244509440381e-05,-0.000106809959106613,-4.12654553656466e-05,-3.10362956952304e-05,0,0
698,698,0,0,0,0,0,0,0,0
699,699,0,0,0,0,0,0,0,0
700,700,0,0,0,0,0,0,0,0
701,701,0,0,0,0,0,0,0,0
702,702,0,0,0,0,0,0,0,0
703,703,-0.00227801199071109,-0.0175284016877413,0.0198064148426056,0.00154262722935528,-0.00575208477675915,-0.00282024941407144,0,0
704,704,-0.0021454079542309,-0.00987599417567253,0.0120214018970728,0.00147905829362571,-0.00788984633982182,-0.000976833747699857,0,0
705,705,-0.00138632487505674,-0.00198075803928077,0.00336708268150687,-5.72486387682147e-05,-0.00176863977685571,0.000154224093421362,0,0
706,706,-0.000192009450984187,-2.38337743212469e-05,0.000215843218029477,3.79229495592881e-05,-7.19122544978745e-05,2.83426761598093e-05,0,0
707,707,0,0,0,0,0,0,0,0
708,708,0,0,0,0,0,0,0,0
709,709,0,0,0,0,0,0,0,0
710,710,0,0,0,0,0,0,0,0
711,711,0,0,0,0,0,0,0,0
712,712,0,0,0,0,0,0,0,0
713,713,-0.00120143021922559,-0.00991844478994608,0.011119875125587,0.00036675893352367,-0.000604801054578274,-9.01401072042063e-05,0,0
714,714,-0.00118727039080113,-0.00261956569738686,0.00380683620460331,0.000397893629269674,0.000702985329553485,0.000228345132200047,0,0
715,715,-0.000173589171026833,-2.11236820177874e-05,0.000194712862139568,2.32872826018138e-05,0.000123774923849851,3.37750461767428e-05,0,0
716,716,0,0,0,0,0,0,0,0
717,717,0,0,0,0,0,0,0,0
718,718,0,0,0,0,0,0,0,0
719,719,0,0,0,0,0,0,0,0
720,720,0,0,0,0,0,0,0,0
721,721,0,0,0,0,0,0,0,0
722,722,0,0,0,0,0,0,0,0
723,723,-0.000642136670649052,0.000980240758508444,-0.000338104116963223,5.36533843842335e-05,0.000212589642615058,-5.99403829255607e-05,0,0
724,724,-0.000486025674035773,0.000568952818866819,-8.29271521070041e-05,0.000158154347445816,0.000241322326473892,-1.53424098243704e-05,0,0
725,725,-0.000245600967900828,0.000270168791757897,-2.45678184001008e-05,0.000125814505736344,0.000118213836685754,1.72404343175003e-05,0,0
726,726,0,0,0,0,0,0,0,0
727,727,0,0,0,0,0,0,0,0
728,728,0,0,0,0,0,0,0,0
729,729,0,0,0,0,0,0,0,0
730,730,0,0,0,0,0,0,0,0
731,731,0,0,0,0,0,0,0,0
732,732,0,0,0,0,0,0,0,0
733,733,0,0,0,0,0,0,0,0
734,734,0,0,0,0,0,0,0,0
735,735,0,0,0,0,0,0,0,0
736,736,0,0,0,0,0,0,0,0
737,737,0,0,0,0,0,0,0,0
738,738,0,0,0,0,0,0,0,0
739,739,0,0,0,0,0,0,0,0
740,740,0,0,0,0,0,0,0,0
741,741,0,0,0,0,0,0,0,0
742,742,0,0,0,0,0,0,0,0
743,743,0,0,0,0,0,0,0,0
744,744,0,0,0,0,0,0,0,0
745,745,0,0,0,0,0,0,0,0
746,746,0,0,0,0,0,0,0,0
747,747,0,0,0,0,0,0,0,0
748,748,0,0,0,0,0,0,0,0
749,749,0,0,0,0,0,0,0,0
750,750,0,0,0,0,0,0,0,0
751,751,0,0,0,0,0,0,0,0
752,752,0,0,0,0,0,0,0,0
753,753,0,0,0,0,0,0,0,0
754,754,0,0,0,0,0,0,0,0
755,755,0,0,0,0,0,0,0,0
756,756,0,0,0,0,0,0,0,0
757,757,0,0,0,0,0,0,0,0
758,758,0,0,0,0,0,0,0,0
759,759,0,0,0,0,0,0,0,0
760,760,0,0,0,0,0,0,0,0
761,761,0,0,0,0,0,0,0,0
762,762,0,0,0,0,0,0,0,0
763,763,0,0,0,0,0,0,0,0
764,764,0,0,0,0,0,0,0,0
765,765,0,0,0,0,0,0,0,0
766,766,0,0,0,0,0,0,0,0
767,767,0,0,0,0,0,0,0,0
768,768,0,0,0,0,0,0,0,0
769,769,0,0,0,0,0,0,0,0
770,770,0,0,0,0,0,0,0,0
771,771,0,0,0,0,0,0,0,0
772,772,0,0,0,0,0,0,0,0
773,773,0,0,0,0,0,0,0,0
774,774,0,0,0,0,0,0,0,0
775,775,0,0,0,0,0,0,0,0
776,776,0,0,0,0,0,0,0,0
777,777,0,0,0,0,0,0,0,0
778,778,0,0,0,0,0,0,0,0
779,779,0,0,0,0,0,0,0,0
780,780,0,0,0,0,0,0,0,0
781,781,0,0,0,0,0,0,0,0
782,782,0,0,0,0,0,0,0,0
783,783,0,0,0,0,0,0,0,0
784,784,0,0,0,0,0,0,0,0
785,785,0,0,0,0,0,0,0,0
786,786,0,0,0,0,0,0,0,0
787,787,0,0,0,0,0,0,0,0
788,788,0,0,0,0,0,0,0,0
789,789,0,0,0,0,0,0,0,0
790,790,0,0,0,0,0,0,0,0
791,791,0,0,0,0,0,0,0,0
792,792,0,0,0,0,0,0,0,0
793,793,0,0,0,0,0,0,0,0
794,794,0,0,0,0,0,0,0,0
795,795,0,0,0,0,0,0,0,0
796,796,0,0,0,0,0,0,0,0
797,797,0,0,0,0,0,0,0,0
798,798,0,0,0,0,0,0,0,0
799,799,0,0,0,0,0,0,0,0
800,800,0,0,0,0,0,0,0,0
801,801,0,0,0,0,0,0,0,0
802,802,0,0,0,0,0,0,0,0
803,803,0,0,0,0,0,0,0,0
804,804,0,0,0,0,0,0,0,0
805,805,0,0,0,0,0,0,0,0
806,806,0,0,0,0,0,0,0,0
807,807,0,0,0,0,0,0,0,0
808,808,0,0,0,0,0,0,0,0
809,809,0,0,0,0,0,0,0,0
810,810,0,0,0,0,0,0,0,0
811,811,0,0,0,0,0,0,0,0
812,812,0,0,0,0,0,0,0,0
813,813,0,0,0,0,0,0,0,0
814,814,0,0,0,0,0,0,0,0
815,815,0,0,0,0,0,0,0,0
816,816,0,0,0,0,0,0,0,0
817,817,0,0,0,0,0,0,0,0
818,818,0,0,0,0,0,0,0,0
819,819,0,0,0,0,0,0,0,0
820,820,0,0,0,0,0,0,0,0
821,821,0,0,0,0,0,0,0,0
822,822,0,0,0,0,0,0,0,0
823,823,0,0,0,0,0,0,0,0
824,824,0,0,0,0,0,0,0,0
825,825,0,0,0,0,0,0,0,0
826,826,0,0,0,0,0,0,0,0
827,827,0,0,0,0,0,0,0,0
828,828,0,0,0,0,0,0,0,0
829,829,0,0,0,0,0,0,0,0
830,830,0,0,0,0,0,0,0,0
831,831,0,0,0,0,0,0,0,0
832,832,0,0,0,0,0,0,0,0
833,833,0,0,0,0,0,0,0,0
834,834,0,0,0,0,0,0,0,0
835,835,0,0,0,0,0,0,0,0
836,836,0,0,0,0,0,0,0,0
837,837,0,0,0,0,0,0,0,0
838,838,0,0,0,0,0,0,0,0
839,839,0,0,0,0,0,0,0,0
840,840,0,0,0,0,0,0,0,0
841,841,-0.00312924128957093,-0.023064723238349,0.0261939652264118,-0.0024279672652483,-0.00408618478104472,-0.00131293013691902,0,0
842,842,-0.00305929081514478,-0.0218576304614544,0.0249169208109379,0.00491437315940857,-0.00980785768479109,-0.0049625332467258,0,0
843,843,-0.00255715358071029,-0.0141535764560103,0.0167107302695513,0.0127446446567774,-0.00724064838141203,-0.00422866130247712,0,0
844,844,-0.00176711799576879,-0.00383596937172115,0.00560308760032058,-0.00092563038924709,-0.00177760678343475,0.000169078703038394,0,0
845,845,-0.000622020335868001,0.000789997691754252,-0.000167977370438166,-0.000724912562873214,-0.000185791621333919,-0.000146375663462095,0,0
846,846,7.15194546501152e-05,-0.00010511416621739,3.35947115672752e-05,-0.00048276165034622,-1.40662723424612e-05,-1.52208976942347e-05,0,0
847,847,0,0,0,0,0,0,0,0
848,848,0,0,0,0,0,0,0,0
849,849,0,0,0,0,0,0,0,0
850,850,0,0,0,0,0,0,0,0
851,851,-0.00295706442557275,-0.0242800191044807,0.0272370837628841,-0.00169027899391949,-0.0066478862427175,-0.00898100715130568,0,0
852,852,-0.00284176552668214,-0.0204402226954699,0.0232819877564907,0.00698333838954568,-0.0154094062745571,-0.0117566771805286,0,0
853,853,-0.00249601970426738,-0.00983572565019131,0.0123317446559668,0.00763979647308588,-0.0116473166272044,-0.0061805653385818,0,0
854,854,-0.00125905545428395,-0.00106735271401703,0.00232640816830099,-0.00120841083116829,-0.00252548581920564,0.000297245569527149,0,0
855,855,-0.000392617483157665,0.00035464612301439,3.79713492293376e-05,-0.000557795166969299,-0.000475203938549384,-0.000115067894512322,0,0
856,856,2.94762162411644e-06,-3.42439375344838e-06,4.76772157753658e-07,-2.98500981443794e-05,-7.63855496188626e-07,-1.93439018403296e-06,0,0
857,857,0,0,0,0,0,0,0,0
858,858,0,0,0,0,0,0,0,0
859,859,0,0,0,0,0,0,0,0
860,860,0,0,0,0,0,0,0,0
861,861,-0.00234288140200078,-0.0228103399276733,0.0251532215625048,0.00050977076170966,-0.00758050195872784,-0.0096086710691452,0,0
862,862,-0.00249661318957806,-0.0163974408060312,0.0188940539956093,0.00506671098992229,-0.0148393735289574,-0.00938165560364723,0,0
863,863,-0.00230926880612969,-0.005779470782727,0.0080887395888567,0.00202739168889821,-0.00858159083873034,-0.00276214838959277,0,0
864,864,-0.000897875055670738,-0.00015327159781009,0.00105114665348083,-0.000842628127429634,-0.00171976501587778,2.48658088821685e-05,0,0
865,865,-7.15481946826912e-05,2.80148633464705e-05,4.35333313362207e-05,-0.000144828227348626,-8.00042616901919e-05,-2.67105515376898e-05,0,0
866,866,0,0,0,0,0,0,0,0
867,867,0,0,0,0,0,0,0,0
868,868,0,0,0,0,0,0,0,0
869,869,0,0,0,0,0,0,0,0
870,870,0,0,0,0,0,0,0,0
871,871,-0.00232179299928248,-0.018267709761858,0.0205895025283098,0.00136322469916195,-0.00636476138606668,-0.00386557588353753,0,0
872,872,-0.00214541517198086,-0.0102718835696578,0.0124172987416387,0.00155320670455694,-0.00857844389975071,-0.0016689682379365,0,0
873,873,-0.0016478878678754,-0.00199072435498238,0.0036386123392731,0.000140295102028176,-0.00211241398938,6.1419889618719e-08,0,0
874,874,-0.000323908840073273,-1.58402999659302e-05,0.000339749152772129,7.02779580024071e-05,-0.000112647707283031,5.28760137967765e-05,0,0
875,875,0,0,0,0,0,0,0,0
876,876,0,0,0,0,0,0,0,0
877,877,0,0,0,0,0,0,0,0
878,878,0,0,0,0,0,0,0,0
879,879,0,0,0,0,0,0,0,0
880,880,0,0,0,0,0,0,0,0
881,881,-0.00182164076250046,-0.0104727307334542,0.0122943706810474,0.000393937254557386,-0.000694494345225394,-0.00077964790398255,0,0
882,882,-0.00155335036106408,-0.00291962618939579,0.00447297655045986,0.000384312617825344,0.000631873263046145,-3.41107843269128e-05,0,0
883,883,-0.000397588388295844,1.84831242222572e-06,0.000395740091335028,4.36679329141043e-05,0.000216817876207642,4.96774700877722e-05,0,0
884,884,0,0,0,0,0,0,0,0
885,885,0,0,0,0,0,0,0,0
886,886,0,0,0,0,0,0,0,0
887,887,0,0,0,0,0,0,0,0
888,888,0,0,0,0,0,0,0,0
889,889,0,0,0,0,0,0,0,0
890,890,0,0,0,0,0,0,0,0
891,891,-0.000761387054808438,0.00101547152735293,-0.000254084472544491,1.87763089343207e-05,0.000226020303671248,-2.20042747969273e-05,0,0
892,892,-0.000538886117283255,0.000550122407730669,-1.1236284080951e-05,0.000107091844256502,0.000248122814809904,-1.01574312338926e-06,0,0
893,893,-0.00021420007396955,0.000214018378756009,1.81685578581892e-07,8.9374152594246e-05,9.94810543488711e-05,1.45597196024028e-05,0,0
894,894,0,0,0,0,0,0,0,0
895,895,0,0,0,0,0,0,0,0
896,896,0,0,0,0,0,0,0,0
897,897,0,0,0,0,0,0,0,0
898,898,0,0,0,0,0,0,0,0
899,899,0,0,0,0,0,0,0,0
900,900,0,0,0,0,0,0,0,0
901,901,0,0,0,0,0,0,0,0
902,902,0,0,0,0,0,0,0,0
903,903,0,0,0,0,0,0,0,0
904,904,0,0,0,0,0,0,0,0
905,905,0,0,0,0,0,0,0,0
906,906,0,0,0,0,0,0,0,0
907,907,0,0,0,0,0,0,0,0
908,908,0,0,0,0,0,0,0,0
909,909,0,0,0,0,0,0,0,0
910,910,0,0,0,0,0,0,0,0
911,911,0,0,0,0,0,0,0,0
912,912,0,0,0,0,0,0,0,0
913,913,0,0,0,0,0,0,0,0
914,914,0,0,0,0,0,0,0,0
915,915,0,0,0,0,0,0,0,0
916,916,0,0,0,0,0,0,0,0
917,917,0,0,0,0,0,0,0,0
918,918,0,0,0,0,0,0,0,0
919,919,0,0,0,0,0,0,0,0
920,920,0,0,0,0,0,0,0,0
921,921,0,0,0,0,0,0,0,0
922,922,0,0,0,0,0,0,0,0
923,923,0,0,0,0,0,0,0,0
924,924,0,0,0,0,0,0,0,0
925,925,0,0,0,0,0,0,0,0
926,926,0,0,0,0,0,0,0,0
927,927,0,0,0,0,0,0,0,0
928,928,0,0,0,0,0,0,0,0
929,929,0,0,0,0,0,0,0,0
930,930,0,0,0,0,0,0,0,0
931,931,0,0,0,0,0,0,0,0
932,932,0,0,0,0,0,0,0,0
933,933,0,0,0,0,0,0,0,0
934,934,0,0,0,0,0,0,0,0
935,935,0,0,0,0,0,0,0,0
936,936,0,0,0,0,0,0,0,0
937,937,0,0,0,0,0,0,0,0
938,938,0,0,0,0,0,0,0,0
939,939,0,0,0,0,0,0,0,0
940,940,0,0,0,0,0,0,0,0
941,941,0,0,0,0,0,0,0,0
942,942,0,0,0,0,0,0,0,0
943,943,0,0,0,0,0,0,0,0
944,944,0,0,0,0,0,0,0,0
945,945,0,0,0,0,0,0,0,0
946,946,0,0,0,0,0,0,0,0
947,947,0,0,0,0,0,0,0,0
948,948,0,0,0,0,0,0,0,0
949,949,0,0,0,0,0,0,0,0
950,950,0,0,0,0,0,0,0,0
951,951,0,0,0,0,0,0,0,0
952,952,0,0,0,0,0,0,0,0
953,953,0,0,0,0,0,0,0,0
954,954,0,0,0,0,0,0,0,0
955,955,0,0,0,0,0,0,0,0
956,956,0,0,0,0,0,0,0,0
957,957,0,0,0,0,0,0,0,0
958,958,0,0,0,0,0,0,0,0
959,959,0,0,0,0,0,0,0,0
960,960,0,0,0,0,0,0,0,0
961,961,0,0,0,0,0,0,0,0
962,962,0,0,0,0,0,0,0,0
963,963,0,0,0,0,0,0,0,0
964,964,0,0,0,0,0,0,0,0
965,965,0,0,0,0,0,0,0,0
966,966,0,0,0,0,0,0,0,0
967,967,0,0,0,0,0,0,0,0
968,968,0,0,0,0,0,0,0,0
969,969,0,0,0,0,0,0,0,0
970,970,0,0,0,0,0,0,0,0
971,971,0,0,0,0,0,0,0,0
972,972,0,0,0,0,0,0,0,0
973,973,0,0,0,0,0,0,0,0
974,974,0,0,0,0,0,0,0,0
975,975,0,0,0,0,0,0,0,0
976,976,0,0,0,0,0,0,0,0
977,977,0,0,0,0,0,0,0,0
978,978,0,0,0,0,0,0,0,0
979,979,0,0,0,0,0,0,0,0
980,980,0,0,0,0,0,0,0,0
